date|close_price
2014-07-22|17113.5390625
2014-07-23|17086.6308594
2014-07-24|17083.8007812
2014-07-25|16960.5703125
2014-07-28|16982.5898438
2014-07-29|16912.109375
2014-07-30|16880.359375
2014-07-31|16563.3007812
2014-08-01|16493.3691406
2014-08-04|16569.2792969
2014-08-05|16429.4707031
2014-08-06|16443.3398438
2014-08-07|16368.2695312
2014-08-08|16553.9296875
2014-08-11|16569.9804688
2014-08-12|16560.5390625
2014-08-13|16651.8007812
2014-08-14|16713.5800781
2014-08-15|16662.9101562
2014-08-18|16838.7402344
2014-08-19|16919.5898438
2014-08-20|16979.1308594
2014-08-21|17039.4902344
2014-08-22|17001.2207031
2014-08-25|17076.8691406
2014-08-26|17106.6992188
2014-08-27|17122.0097656
2014-08-28|17079.5703125
2014-08-29|17098.4492188
2014-09-02|17067.5605469
2014-09-03|17078.2792969
2014-09-04|17069.5800781
2014-09-05|17137.359375
2014-09-08|17111.4199219
2014-09-09|17013.8691406
2014-09-10|17068.7109375
2014-09-11|17049.0
2014-09-12|16987.5097656
2014-09-15|17031.140625
2014-09-16|17131.9707031
2014-09-17|17156.8496094
2014-09-18|17265.9902344
2014-09-19|17279.7402344
2014-09-22|17172.6796875
2014-09-23|17055.8691406
2014-09-24|17210.0605469
2014-09-25|16945.8007812
2014-09-26|17113.1503906
2014-09-29|17071.2207031
2014-09-30|17042.9003906
2014-10-01|16804.7109375
2014-10-02|16801.0507812
2014-10-03|17009.6894531
2014-10-06|16991.9101562
2014-10-07|16719.390625
2014-10-08|16994.2207031
2014-10-09|16659.25
2014-10-10|16544.0996094
2014-10-13|16321.0703125
2014-10-14|16315.1904297
2014-10-15|16141.7402344
2014-10-16|16117.2402344
2014-10-17|16380.4101562
2014-10-20|16399.6699219
2014-10-21|16614.8105469
2014-10-22|16461.3203125
2014-10-23|16677.9003906
2014-10-24|16805.4101562
2014-10-27|16817.9394531
2014-10-28|17005.75
2014-10-29|16974.3105469
2014-10-30|17195.4199219
2014-10-31|17390.5195312
2014-11-03|17366.2402344
2014-11-04|17383.8398438
2014-11-05|17484.5292969
2014-11-06|17554.4707031
2014-11-07|17573.9296875
2014-11-10|17613.7402344
2014-11-11|17614.9003906
2014-11-12|17612.1992188
2014-11-13|17652.7890625
2014-11-14|17634.7402344
2014-11-17|17647.75
2014-11-18|17687.8203125
2014-11-19|17685.7304688
2014-11-20|17719.0
2014-11-21|17810.0605469
2014-11-24|17817.9003906
2014-11-25|17814.9394531
2014-11-26|17827.75
2014-11-28|17828.2402344
2014-12-01|17776.8007812
2014-12-02|17879.5507812
2014-12-03|17912.6191406
2014-12-04|17900.0996094
2014-12-05|17958.7890625
2014-12-08|17852.4804688
2014-12-09|17801.1992188
2014-12-10|17533.1503906
2014-12-11|17596.3398438
2014-12-12|17280.8300781
2014-12-15|17180.8398438
2014-12-16|17068.8691406
2014-12-17|17356.8691406
2014-12-18|17778.1503906
2014-12-19|17804.8007812
2014-12-22|17959.4394531
2014-12-23|18024.1699219
2014-12-24|18030.2109375
2014-12-26|18053.7109375
2014-12-29|18038.2304688
2014-12-30|17983.0703125
2014-12-31|17823.0703125
2015-01-02|17832.9902344
2015-01-05|17501.6503906
2015-01-06|17371.640625
2015-01-07|17584.5195312
2015-01-08|17907.8691406
2015-01-09|17737.3691406
2015-01-12|17640.8398438
2015-01-13|17613.6796875
2015-01-14|17427.0898438
2015-01-15|17320.7109375
2015-01-16|17511.5703125
2015-01-20|17515.2304688
2015-01-21|17554.2792969
2015-01-22|17813.9804688
2015-01-23|17672.5996094
2015-01-26|17678.6992188
2015-01-27|17387.2109375
2015-01-28|17191.3691406
2015-01-29|17416.8496094
2015-01-30|17164.9492188
2015-02-02|17361.0390625
2015-02-03|17666.4003906
2015-02-04|17673.0195312
2015-02-05|17884.8808594
2015-02-06|17824.2890625
2015-02-09|17729.2109375
2015-02-10|17868.7597656
2015-02-11|17862.140625
2015-02-12|17972.3808594
2015-02-13|18019.3496094
2015-02-17|18047.5800781
2015-02-18|18029.8496094
2015-02-19|17985.7695312
2015-02-20|18140.4394531
2015-02-23|18116.8398438
2015-02-24|18209.1894531
2015-02-25|18224.5703125
2015-02-26|18214.4199219
2015-02-27|18132.6992188
2015-03-02|18288.6308594
2015-03-03|18203.3691406
2015-03-04|18096.9003906
2015-03-05|18135.7207031
2015-03-06|17856.7792969
2015-03-09|17995.7207031
2015-03-10|17662.9394531
2015-03-11|17635.390625
2015-03-12|17895.2207031
2015-03-13|17749.3105469
2015-03-16|17977.4199219
2015-03-17|17849.0800781
2015-03-18|18076.1894531
2015-03-19|17959.0292969
2015-03-20|18127.6503906
2015-03-23|18116.0390625
2015-03-24|18011.140625
2015-03-25|17718.5390625
2015-03-26|17678.2304688
2015-03-27|17712.6601562
2015-03-30|17976.3105469
2015-03-31|17776.1191406
2015-04-01|17698.1796875
2015-04-02|17763.2402344
2015-04-06|17880.8496094
2015-04-07|17875.4199219
2015-04-08|17902.5097656
2015-04-09|17958.7304688
2015-04-10|18057.6503906
2015-04-13|17977.0390625
2015-04-14|18036.6992188
2015-04-15|18112.609375
2015-04-16|18105.7695312
2015-04-17|17826.3007812
2015-04-20|18034.9296875
2015-04-21|17949.5898438
2015-04-22|18038.2695312
2015-04-23|18058.6894531
2015-04-24|18080.140625
2015-04-27|18037.9707031
2015-04-28|18110.140625
2015-04-29|18035.5292969
2015-04-30|17840.5195312
2015-05-01|18024.0605469
2015-05-04|18070.4003906
2015-05-05|17928.1992188
2015-05-06|17841.9804688
2015-05-07|17924.0605469
2015-05-08|18191.109375
2015-05-11|18105.1699219
2015-05-12|18068.2304688
2015-05-13|18060.4902344
2015-05-14|18252.2402344
2015-05-15|18272.5605469
2015-05-18|18298.8808594
2015-05-19|18312.390625
2015-05-20|18285.4003906
2015-05-21|18285.7402344
2015-05-22|18232.0195312
2015-05-26|18041.5390625
2015-05-27|18162.9902344
2015-05-28|18126.1191406
2015-05-29|18010.6796875
2015-06-01|18040.3691406
2015-06-02|18011.9394531
2015-06-03|18076.2695312
2015-06-04|17905.5800781
2015-06-05|17849.4609375
2015-06-08|17766.5507812
2015-06-09|17764.0390625
2015-06-10|18000.4003906
2015-06-11|18039.3691406
2015-06-12|17898.8398438
2015-06-15|17791.1699219
2015-06-16|17904.4804688
2015-06-17|17935.7402344
2015-06-18|18115.8398438
2015-06-19|18015.9492188
2015-06-22|18119.7792969
2015-06-23|18144.0703125
2015-06-24|17966.0703125
2015-06-25|17890.359375
2015-06-26|17946.6796875
2015-06-29|17596.3496094
2015-06-30|17619.5097656
2015-07-01|17757.9101562
2015-07-02|17730.109375
2015-07-06|17683.5800781
2015-07-07|17776.9101562
2015-07-08|17515.4199219
2015-07-09|17548.6191406
2015-07-10|17760.4101562
2015-07-13|17977.6796875
2015-07-14|18053.5800781
2015-07-15|18050.1699219
2015-07-16|18120.25
2015-07-17|18086.4492188
2015-07-20|18100.4101562
2015-07-21|17919.2890625
2015-07-22|17851.0390625
2015-07-23|17731.9199219
2015-07-24|17568.5292969
2015-07-27|17440.5898438
2015-07-28|17630.2695312
2015-07-29|17751.390625
2015-07-30|17745.9804688
2015-07-31|17689.859375
2015-08-03|17598.1992188
2015-08-04|17550.6894531
2015-08-05|17540.4707031
2015-08-06|17419.75
2015-08-07|17373.3808594
2015-08-10|17615.1699219
2015-08-11|17402.8398438
2015-08-12|17402.5097656
2015-08-13|17408.25
2015-08-14|17477.4003906
2015-08-17|17545.1796875
2015-08-18|17511.3398438
2015-08-19|17348.7304688
2015-08-20|16990.6894531
2015-08-21|16459.75
2015-08-24|15871.3496094
2015-08-25|15666.4404297
2015-08-26|16285.5097656
2015-08-27|16654.7695312
2015-08-28|16643.0097656
2015-08-31|16528.0292969
2015-09-01|16058.3496094
2015-09-02|16351.3798828
2015-09-03|16374.7597656
2015-09-04|16102.3798828
2015-09-08|16492.6796875
2015-09-09|16253.5703125
2015-09-10|16330.4003906
2015-09-11|16433.0898438
2015-09-14|16370.9599609
2015-09-15|16599.8496094
2015-09-16|16739.9492188
2015-09-17|16674.7402344
2015-09-18|16384.5800781
2015-09-21|16510.1894531
2015-09-22|16330.4697266
2015-09-23|16279.8896484
2015-09-24|16201.3203125
2015-09-25|16314.6699219
2015-09-28|16001.8896484
2015-09-29|16049.1298828
2015-09-30|16284.7001953
2015-10-01|16272.0097656
2015-10-02|16472.3691406
2015-10-05|16776.4296875
2015-10-06|16790.1894531
2015-10-07|16912.2890625
2015-10-08|17050.75
2015-10-09|17084.4902344
2015-10-12|17131.859375
2015-10-13|17081.890625
2015-10-14|16924.75
2015-10-15|17141.75
2015-10-16|17215.9707031
2015-10-19|17230.5390625
2015-10-20|17217.109375
2015-10-21|17168.609375
2015-10-22|17489.1601562
2015-10-23|17646.6992188
2015-10-26|17623.0507812
2015-10-27|17581.4296875
2015-10-28|17779.5195312
2015-10-29|17755.8007812
2015-10-30|17663.5390625
2015-11-02|17828.7597656
2015-11-03|17918.1503906
2015-11-04|17867.5800781
2015-11-05|17863.4296875
2015-11-06|17910.3300781
2015-11-09|17730.4804688
2015-11-10|17758.2109375
2015-11-11|17702.2207031
2015-11-12|17448.0703125
2015-11-13|17245.2402344
2015-11-16|17483.0097656
2015-11-17|17489.5
2015-11-18|17737.1601562
2015-11-19|17732.75
2015-11-20|17823.8105469
2015-11-23|17792.6796875
2015-11-24|17812.1894531
2015-11-25|17813.390625
2015-11-27|17813.390625
2015-11-30|17719.9199219
2015-12-01|17888.3496094
2015-12-02|17729.6796875
2015-12-03|17477.6699219
2015-12-04|17847.6308594
2015-12-07|17730.5097656
2015-12-08|17568.0
2015-12-09|17492.3007812
2015-12-10|17574.75
2015-12-11|17265.2109375
2015-12-14|17368.5
2015-12-15|17524.9101562
2015-12-16|17749.0898438
2015-12-17|17495.8398438
2015-12-18|17128.5507812
2015-12-21|17251.6191406
2015-12-22|17417.2695312
2015-12-23|17602.609375
2015-12-24|17552.1699219
2015-12-28|17528.2695312
2015-12-29|17720.9804688
2015-12-30|17603.8691406
2015-12-31|17425.0292969
2016-01-04|17148.9394531
2016-01-05|17158.6601562
2016-01-06|16906.5097656
2016-01-07|16514.0996094
2016-01-08|16346.4501953
2016-01-11|16398.5703125
2016-01-12|16516.2207031
2016-01-13|16151.4101562
2016-01-14|16379.0498047
2016-01-15|15988.0800781
2016-01-19|16016.0195312
2016-01-20|15766.7402344
2016-01-21|15882.6796875
2016-01-22|16093.5097656
2016-01-25|15885.2197266
2016-01-26|16167.2304688
2016-01-27|15944.4599609
2016-01-28|16069.6396484
2016-01-29|16466.3007812
2016-02-01|16449.1796875
2016-02-02|16153.5400391
2016-02-03|16336.6601562
2016-02-04|16416.5800781
2016-02-05|16204.9697266
2016-02-08|16027.0498047
2016-02-09|16014.3798828
2016-02-10|15914.7402344
2016-02-11|15660.1796875
2016-02-12|15973.8398438
2016-02-16|16196.4101562
2016-02-17|16453.8300781
2016-02-18|16413.4296875
2016-02-19|16391.9902344
2016-02-22|16620.6601562
2016-02-23|16431.7792969
2016-02-24|16484.9902344
2016-02-25|16697.2890625
2016-02-26|16639.9707031
2016-02-29|16516.5
2016-03-01|16865.0800781
2016-03-02|16899.3203125
2016-03-03|16943.9003906
2016-03-04|17006.7695312
2016-03-07|17073.9492188
2016-03-08|16964.0996094
2016-03-09|17000.359375
2016-03-10|16995.1308594
2016-03-11|17213.3105469
2016-03-14|17229.1308594
2016-03-15|17251.5292969
2016-03-16|17325.7597656
2016-03-17|17481.4902344
2016-03-18|17602.3007812
2016-03-21|17623.8691406
2016-03-22|17582.5703125
2016-03-23|17502.5898438
2016-03-24|17515.7304688
2016-03-28|17535.390625
2016-03-29|17633.109375
2016-03-30|17716.6601562
2016-03-31|17685.0898438
2016-04-01|17792.75
2016-04-04|17737.0
2016-04-05|17603.3203125
2016-04-06|17716.0507812
2016-04-07|17541.9609375
2016-04-08|17576.9609375
2016-04-11|17556.4101562
2016-04-12|17721.25
2016-04-13|17908.2792969
2016-04-14|17926.4296875
2016-04-15|17897.4609375
2016-04-18|18004.1601562
2016-04-19|18053.5996094
2016-04-20|18096.2695312
2016-04-21|17982.5195312
2016-04-22|18003.75
2016-04-25|17977.2402344
2016-04-26|17990.3203125
2016-04-27|18041.5507812
2016-04-28|17830.7597656
2016-04-29|17773.640625
2016-05-02|17891.1601562
2016-05-03|17750.9101562
2016-05-04|17651.2597656
2016-05-05|17660.7109375
2016-05-06|17740.6308594
2016-05-09|17705.9101562
2016-05-10|17928.3496094
2016-05-11|17711.1191406
2016-05-12|17720.5
2016-05-13|17535.3203125
2016-05-16|17710.7109375
2016-05-17|17529.9804688
2016-05-18|17526.6191406
2016-05-19|17435.4003906
2016-05-20|17500.9394531
2016-05-23|17492.9296875
2016-05-24|17706.0507812
2016-05-25|17851.5097656
2016-05-26|17828.2890625
2016-05-27|17873.2207031
2016-05-31|17787.1992188
2016-06-01|17789.6699219
2016-06-02|17838.5605469
2016-06-03|17807.0605469
2016-06-06|17920.3300781
2016-06-07|17938.2792969
2016-06-08|18005.0507812
2016-06-09|17985.1894531
2016-06-10|17865.3398438
2016-06-13|17732.4804688
2016-06-14|17674.8203125
2016-06-15|17640.1699219
2016-06-16|17733.0996094
2016-06-17|17675.1601562
2016-06-20|17804.8691406
2016-06-21|17829.7304688
2016-06-22|17780.8300781
2016-06-23|18011.0703125
2016-06-24|17400.75
2016-06-27|17140.2402344
2016-06-28|17409.7207031
2016-06-29|17694.6796875
2016-06-30|17929.9902344
2016-07-01|17949.3691406
2016-07-05|17840.6191406
2016-07-06|17918.6191406
2016-07-07|17895.8808594
2016-07-08|18146.7402344
2016-07-11|18226.9296875
2016-07-12|18347.6699219
2016-07-13|18372.1191406
2016-07-14|18506.4101562
2016-07-15|18516.5507812
2016-07-18|18533.0507812
2016-07-19|18559.0097656
2016-07-20|18595.0292969
2016-07-21|18517.2304688
2016-07-22|18570.8496094
2016-07-25|18493.0605469
2016-07-26|18473.75
2016-07-27|18472.1699219
2016-07-28|18456.3496094
2016-07-29|18432.2402344
2016-08-01|18404.5097656
2016-08-02|18313.7695312
2016-08-03|18355.0
2016-08-04|18352.0507812
2016-08-05|18543.5292969
2016-08-08|18529.2890625
2016-08-09|18533.0507812
2016-08-10|18495.6601562
2016-08-11|18613.5195312
2016-08-12|18576.4707031
2016-08-15|18636.0507812
2016-08-16|18552.0195312
2016-08-17|18573.9394531
2016-08-18|18597.6992188
2016-08-19|18552.5703125
2016-08-22|18529.4199219
2016-08-23|18547.3007812
2016-08-24|18481.4804688
2016-08-25|18448.4101562
2016-08-26|18395.4003906
2016-08-29|18502.9902344
2016-08-30|18454.3007812
2016-08-31|18400.8808594
2016-09-01|18419.3007812
2016-09-02|18491.9609375
2016-09-06|18538.1191406
2016-09-07|18526.140625
2016-09-08|18479.9101562
2016-09-09|18085.4492188
2016-09-12|18325.0703125
2016-09-13|18066.75
2016-09-14|18034.7695312
2016-09-15|18212.4804688
2016-09-16|18123.8007812
2016-09-19|18120.1699219
2016-09-20|18129.9609375
2016-09-21|18293.6992188
2016-09-22|18392.4609375
2016-09-23|18261.4492188
2016-09-26|18094.8300781
2016-09-27|18228.3007812
2016-09-28|18339.2402344
2016-09-29|18143.4492188
2016-09-30|18308.1503906
2016-10-03|18253.8496094
2016-10-04|18168.4492188
2016-10-05|18281.0292969
2016-10-06|18268.5
2016-10-07|18240.4902344
2016-10-10|18329.0390625
2016-10-11|18128.6601562
2016-10-12|18144.1992188
2016-10-13|18098.9394531
2016-10-14|18138.3808594
2016-10-17|18086.4003906
2016-10-18|18161.9394531
2016-10-19|18202.6191406
2016-10-20|18162.3496094
2016-10-21|18145.7109375
2016-10-24|18223.0292969
2016-10-25|18169.2695312
2016-10-26|18199.3300781
2016-10-27|18169.6796875
2016-10-28|18161.1894531
2016-10-31|18142.4199219
2016-11-01|18037.0996094
2016-11-02|17959.640625
2016-11-03|17930.6699219
2016-11-04|17888.2792969
2016-11-07|18259.5996094
2016-11-08|18332.7402344
2016-11-09|18589.6894531
2016-11-10|18807.8808594
2016-11-11|18847.6601562
2016-11-14|18868.6894531
2016-11-15|18923.0605469
2016-11-16|18868.140625
2016-11-17|18903.8203125
2016-11-18|18867.9296875
2016-11-21|18956.6894531
2016-11-22|19023.8691406
2016-11-23|19083.1796875
2016-11-25|19152.140625
2016-11-28|19097.9003906
2016-11-29|19121.5996094
2016-11-30|19123.5800781
2016-12-01|19191.9296875
2016-12-02|19170.4199219
2016-12-05|19216.2402344
2016-12-06|19251.7792969
2016-12-07|19549.6191406
2016-12-08|19614.8105469
2016-12-09|19756.8496094
2016-12-12|19796.4296875
2016-12-13|19911.2109375
2016-12-14|19792.5292969
2016-12-15|19852.2402344
2016-12-16|19843.4101562
2016-12-19|19883.0605469
2016-12-20|19974.6191406
2016-12-21|19941.9609375
2016-12-22|19918.8808594
2016-12-23|19933.8105469
2016-12-27|19945.0390625
2016-12-28|19833.6796875
2016-12-29|19819.7792969
2016-12-30|19762.5996094
2017-01-03|19881.7597656
2017-01-04|19942.1601562
2017-01-05|19899.2890625
2017-01-06|19963.8007812
2017-01-09|19887.3808594
2017-01-10|19855.5292969
2017-01-11|19954.2792969
2017-01-12|19891.0
2017-01-13|19885.7304688
2017-01-17|19826.7695312
2017-01-18|19804.7207031
2017-01-19|19732.4003906
2017-01-20|19827.25
2017-01-23|19799.8496094
2017-01-24|19912.7109375
2017-01-25|20068.5097656
2017-01-26|20100.9101562
2017-01-27|20093.7792969
2017-01-30|19971.1308594
2017-01-31|19864.0898438
2017-02-01|19890.9394531
2017-02-02|19884.9101562
2017-02-03|20071.4609375
2017-02-06|20052.4199219
2017-02-07|20090.2890625
2017-02-08|20054.3398438
2017-02-09|20172.4003906
2017-02-10|20269.3691406
2017-02-13|20412.1601562
2017-02-14|20504.4101562
2017-02-15|20611.859375
2017-02-16|20619.7695312
2017-02-17|20624.0507812
2017-02-21|20743.0
2017-02-22|20775.5996094
2017-02-23|20810.3203125
2017-02-24|20821.7597656
2017-02-27|20837.4394531
2017-02-28|20812.2402344
2017-03-01|21115.5507812
2017-03-02|21002.9707031
2017-03-03|21005.7109375
2017-03-06|20954.3398438
2017-03-07|20924.7597656
2017-03-08|20855.7304688
2017-03-09|20858.1894531
2017-03-10|20902.9804688
2017-03-13|20881.4804688
2017-03-14|20837.3691406
2017-03-15|20950.0996094
2017-03-16|20934.5507812
2017-03-17|20914.6191406
2017-03-20|20905.859375
2017-03-21|20668.0097656
2017-03-22|20661.3007812
2017-03-23|20656.5800781
2017-03-24|20596.7207031
2017-03-27|20550.9804688
2017-03-28|20701.5
2017-03-29|20659.3203125
2017-03-30|20728.4902344
2017-03-31|20663.2207031
2017-04-03|20650.2109375
2017-04-04|20689.2402344
2017-04-05|20648.1503906
2017-04-06|20662.9492188
2017-04-07|20656.0996094
2017-04-10|20658.0195312
2017-04-11|20651.3007812
2017-04-12|20591.859375
2017-04-13|20453.25
2017-04-17|20636.9199219
2017-04-18|20523.2792969
2017-04-19|20404.4902344
2017-04-20|20578.7109375
2017-04-21|20547.7597656
2017-04-24|20763.890625
2017-04-25|20996.1191406
2017-04-26|20975.0898438
2017-04-27|20981.3300781
2017-04-28|20940.5097656
2017-05-01|20913.4609375
2017-05-02|20949.890625
2017-05-03|20957.9003906
2017-05-04|20951.4707031
2017-05-05|21006.9394531
2017-05-08|21012.2792969
2017-05-09|20975.7792969
2017-05-10|20943.109375
2017-05-11|20919.4199219
2017-05-12|20896.609375
2017-05-15|20981.9394531
2017-05-16|20979.75
2017-05-17|20606.9296875
2017-05-18|20663.0195312
2017-05-19|20804.8398438
2017-05-22|20894.8300781
2017-05-23|20937.9101562
2017-05-24|21012.4199219
2017-05-25|21082.9492188
2017-05-26|21080.2792969
2017-05-30|21029.4707031
2017-05-31|21008.6503906
2017-06-01|21144.1796875
2017-06-02|21206.2890625
2017-06-05|21184.0390625
2017-06-06|21136.2304688
2017-06-07|21173.6894531
2017-06-08|21182.5292969
2017-06-09|21271.9707031
2017-06-12|21235.6699219
2017-06-13|21328.4707031
2017-06-14|21374.5605469
2017-06-15|21359.9003906
2017-06-16|21384.2792969
2017-06-19|21528.9902344
2017-06-20|21467.140625
2017-06-21|21410.0292969
2017-06-22|21397.2890625
2017-06-23|21394.7597656
2017-06-26|21409.5507812
2017-06-27|21310.6601562
2017-06-28|21454.609375
2017-06-29|21287.0292969
2017-06-30|21349.6308594
2017-07-03|21479.2695312
2017-07-05|21478.1699219
2017-07-06|21320.0390625
2017-07-07|21414.3398438
2017-07-10|21408.5195312
2017-07-11|21409.0703125
2017-07-12|21532.140625
2017-07-13|21553.0898438
2017-07-14|21637.7402344
2017-07-17|21629.7207031
2017-07-18|21574.7304688
2017-07-19|21640.75
2017-07-20|21611.7792969
2017-07-21|21580.0703125
2017-07-24|21513.1699219
2017-07-25|21613.4296875
2017-07-26|21711.0097656
2017-07-27|21796.5507812
2017-07-28|21830.3105469
2017-07-31|21891.1191406
2017-08-01|21963.9199219
2017-08-02|22016.2402344
2017-08-03|22026.0996094
2017-08-04|22092.8105469
2017-08-07|22118.4199219
2017-08-08|22085.3398438
2017-08-09|22048.6992188
2017-08-10|21844.0097656
2017-08-11|21858.3203125
2017-08-14|21993.7109375
2017-08-15|21998.9902344
